movieId,userId,rating,movieAvgRating,userAvgRating,,,,
158,17388,2.5,2.92,2.75,,0.42,,0.25
158,6638,2,2.92,2,,0.92,,0
158,12124,3,2.92,3,,0.08,,0
158,24023,3.5,2.92,3,,0.58,,0.5
158,18085,4,2.92,3.75,,1.08,,0.25
158,4166,4,2.92,4,,1.08,,0
158,4428,3.5,2.92,2.83,,0.58,,0.67
158,23227,3,2.92,3.38,,0.08,,0.38
158,10229,4,2.92,4,,1.08,,0
158,2508,4,2.92,3.4,,1.08,,0.6
158,26906,2.5,2.92,2.5,,0.42,,0
158,24773,3,2.92,2.67,,0.08,,0.33
158,9478,4,2.92,4,,1.08,,0
158,7684,4,2.92,4.33,,1.08,,0.33
158,6031,3,2.92,3,,0.08,,0
158,10781,2,2.92,2.67,,0.92,,0.67
158,7707,1.5,2.92,2,,1.42,,0.5
158,13603,3,2.92,3,,0.08,,0
158,18297,0.5,2.92,1.5,,2.42,,1
158,9562,3.5,2.92,3.5,,0.58,,0
158,26773,4,2.92,4,,1.08,,0
158,24201,5,2.92,3.83,,2.08,,1.17
158,18300,3,2.92,3,,0.08,,0
158,13503,0.5,2.92,0.5,,2.42,,0
158,21686,4,2.92,3.5,,1.08,,0.5
158,3111,3,2.92,3,,0.08,,0
158,18833,2,2.92,2.25,,0.92,,0.25
158,14174,2.5,2.92,3,,0.42,,0.5
158,20478,2,2.92,3.33,,0.92,,1.33
158,20672,3,2.92,3,,0.08,,0
158,21070,4,2.92,3.95,,1.08,,0.05
158,12493,3,2.92,3.5,,0.08,,0.5
158,8395,5,2.92,5,,2.08,,0
158,18181,1.5,2.92,1.5,,1.42,,0
158,27451,3,2.92,3.25,,0.08,,0.25
158,13512,3,2.92,3.86,,0.08,,0.86
158,5889,3.5,2.92,3.5,,0.58,,0
158,24120,5,2.92,4,,2.08,,1
158,18831,3,2.92,3,,0.08,,0
158,19963,3.5,2.92,2.88,,0.58,,0.62
158,15701,3,2.92,3.15,,0.08,,0.15
158,2875,4,2.92,3.6,,1.08,,0.4
158,6449,2.5,2.92,2.88,,0.42,,0.38
158,6034,3,2.92,3,,0.08,,0
158,18033,1,2.92,1.5,,1.92,,0.5
158,10086,3,2.92,3.33,,0.08,,0.33
158,14534,3,2.92,3.62,,0.08,,0.62
158,20436,3,2.92,3,,0.08,,0
158,9313,3,2.92,3,,0.08,,0
158,8482,3,2.92,3.33,,0.08,,0.33
158,19711,3,2.92,3,,0.08,,0
158,12649,3,2.92,3,,0.08,,0
158,26915,3,2.92,3,,0.08,,0
158,3534,3,2.92,2.2,,0.08,,0.8
158,5952,2.5,2.92,2.5,,0.42,,0
158,22898,4,2.92,4,,1.08,,0
159,26347,4,3.43,4,,0.57,,0
159,17699,3,3.43,3,,0.43,,0
159,17377,3,3.43,3,,0.43,,0
159,15063,3,3.43,3,,0.43,,0
159,15350,4,3.43,3.5,,0.57,,0.5
159,20294,3.5,3.43,2.75,,0.07,,0.75
159,22584,4,3.43,2.75,,0.57,,1.25
159,22679,3,3.43,3,,0.43,,0
159,26863,3.5,3.43,3.8,,0.07,,0.3
159,18080,5,3.43,3.5,,1.57,,1.5
159,10213,3,3.43,3,,0.43,,0
159,10588,3,3.43,3,,0.43,,0
159,5678,3,3.43,3,,0.43,,0
159,25986,1,3.43,2,,2.43,,1
159,15398,3,3.43,2.4,,0.43,,0.6
159,26644,2,3.43,2.86,,1.43,,0.86
159,18228,3,3.43,3.12,,0.43,,0.12
159,108,4,3.43,3,,0.57,,1
159,4507,4,3.43,3.5,,0.57,,0.5
159,6341,4,3.43,4,,0.57,,0
159,8575,3,3.43,3.25,,0.43,,0.25
159,9116,3,3.43,2.08,,0.43,,0.92
159,1421,3,3.43,3,,0.43,,0
159,24691,4,3.43,3.64,,0.57,,0.36
159,29374,2,3.43,2.75,,1.43,,0.75
159,16865,3,3.43,2.87,,0.43,,0.13
159,3673,3,3.43,2.9,,0.43,,0.1
159,13938,3,3.43,3.28,,0.43,,0.28
159,28449,4,3.43,3.25,,0.57,,0.75
159,18263,3,3.43,2.67,,0.43,,0.33
159,130,4,3.43,3,,0.57,,1
159,15203,4,3.43,2.44,,0.57,,1.56
159,6921,4,3.43,2.31,,0.57,,1.69
159,24214,5,3.43,3.26,,1.57,,1.74
160,11877,3,2.6,4,,0.4,,1
160,2233,2,2.6,2.57,,0.6,,0.57
160,27569,4,2.6,4,,1.4,,0
160,4142,1,2.6,2.67,,1.6,,1.67
160,28298,2,2.6,2.71,,0.6,,0.71
160,427,0.5,2.6,0.5,,2.1,,0
160,16014,4,2.6,4.33,,1.4,,0.33
160,6892,4,2.6,3.75,,1.4,,0.25
160,3234,2,2.6,2.5,,0.6,,0.5
160,22445,1,2.6,2.5,,1.6,,1.5
160,6605,3,2.6,3.5,,0.4,,0.5
160,17873,2,2.6,2.5,,0.6,,0.5
160,2344,1.5,2.6,3,,1.1,,1.5
160,23920,5,2.6,5,,2.4,,0
160,17802,2,2.6,2.5,,0.6,,0.5
160,24027,1,2.6,2.75,,1.6,,1.75
160,23877,1,2.6,1.57,,1.6,,0.57
160,11811,3,2.6,3,,0.4,,0
160,14479,3,2.6,2.5,,0.4,,0.5
160,29857,3,2.6,2.6,,0.4,,0.4
160,15490,3,2.6,3.5,,0.4,,0.5
160,7763,1,2.6,3.5,,1.6,,2.5
160,29733,3,2.6,4.17,,0.4,,1.17
160,29375,3,2.6,3.25,,0.4,,0.25
160,4494,3,2.6,3.55,,0.4,,0.55
160,24296,1,2.6,2.67,,1.6,,1.67
160,3424,2,2.6,2.42,,0.6,,0.42
160,8435,3,2.6,3,,0.4,,0
160,18548,1,2.6,2,,1.6,,1
160,28666,3,2.6,4,,0.4,,1
160,20093,3,2.6,3,,0.4,,0
160,5481,3,2.6,3,,0.4,,0
160,24992,2.5,2.6,3.67,,0.1,,1.17
160,10398,2,2.6,3.17,,0.6,,1.17
160,24740,3,2.6,3,,0.4,,0
160,13769,5,2.6,5,,2.4,,0
160,5510,3,2.6,2.5,,0.4,,0.5
160,25296,1,2.6,1,,1.6,,0
160,24934,3,2.6,2,,0.4,,1
160,24688,3,2.6,3.07,,0.4,,0.07
160,13554,3,2.6,3.2,,0.4,,0.2
160,25186,1,2.6,1,,1.6,,0
160,1372,2,2.6,3.5,,0.6,,1.5
160,12435,2,2.6,3.11,,0.6,,1.11
160,18834,4,2.6,4,,1.4,,0
160,4514,3,2.6,3,,0.4,,0
160,24632,4,2.6,3.67,,1.4,,0.33
160,29004,5,2.6,5,,2.4,,0
160,4598,2.5,2.6,2.67,,0.1,,0.17
160,24370,2,2.6,2,,0.6,,0
160,27065,3,2.6,3.33,,0.4,,0.33
160,11684,3,2.6,3,,0.4,,0
160,11425,2,2.6,3,,0.6,,1
160,27755,0.5,2.6,2.5,,2.1,,2
160,19602,0.5,2.6,0.5,,2.1,,0
160,6731,5,2.6,4.67,,2.4,,0.33
160,10850,3,2.6,3.25,,0.4,,0.25
160,7036,1.5,2.6,2.62,,1.1,,1.12
160,24862,5,2.6,5,,2.4,,0
160,4819,4,2.6,4,,1.4,,0
160,4228,3,2.6,3,,0.4,,0
160,21166,3,2.6,3,,0.4,,0
160,17540,2.5,2.6,3.25,,0.1,,0.75
160,20783,1,2.6,1,,1.6,,0
160,13272,3,2.6,3.25,,0.4,,0.25
160,10886,3,2.6,3,,0.4,,0
160,9729,3,2.6,3,,0.4,,0
160,6418,3,2.6,3.67,,0.4,,0.67
160,8889,3,2.6,3,,0.4,,0
160,26974,3.5,2.6,3.5,,0.9,,0
160,16852,3,2.6,3.5,,0.4,,0.5
160,7331,4,2.6,4,,1.4,,0
160,25681,3,2.6,3.25,,0.4,,0.25
160,13671,3,2.6,3.33,,0.4,,0.33
160,29486,3,2.6,3,,0.4,,0
160,14153,0.5,2.6,0.5,,2.1,,0
160,1440,3,2.6,3,,0.4,,0
160,17137,3,2.6,3,,0.4,,0
160,1045,3,2.6,3.67,,0.4,,0.67
160,3506,3,2.6,2.67,,0.4,,0.33
160,29745,3,2.6,2.33,,0.4,,0.67
160,1592,1,2.6,1,,1.6,,0
160,17941,2,2.6,2.88,,0.6,,0.88
160,24135,3,2.6,3,,0.4,,0
160,21826,2,2.6,3.8,,0.6,,1.8
160,27296,2,2.6,3.29,,0.6,,1.29
160,26027,4,2.6,4,,1.4,,0
160,3320,3,2.6,2.5,,0.4,,0.5
160,21096,1,2.6,3.29,,1.6,,2.29
160,542,3,2.6,3.33,,0.4,,0.33
160,26812,2,2.6,1.72,,0.6,,0.28
160,4768,4,2.6,3.33,,1.4,,0.67
160,9416,3,2.6,2,,0.4,,1
160,939,3,2.6,3,,0.4,,0
160,2822,2,2.6,2.75,,0.6,,0.75
160,20342,1,2.6,2.5,,1.6,,1.5
160,15149,3,2.6,3.75,,0.4,,0.75
160,16075,3,2.6,3,,0.4,,0
160,8900,5,2.6,5,,2.4,,0
160,3992,3,2.6,3,,0.4,,0
160,24433,3,2.6,2.67,,0.4,,0.33
160,26694,3,2.6,3.06,,0.4,,0.06
160,23035,3,2.6,3.2,,0.4,,0.2
160,368,2,2.6,2.5,,0.6,,0.5
160,9271,3,2.6,4,,0.4,,1
160,16304,2,2.6,2.5,,0.6,,0.5
160,26369,3,2.6,3,,0.4,,0
160,22769,3,2.6,3,,0.4,,0
160,6934,3,2.6,3,,0.4,,0
160,19285,4,2.6,4,,1.4,,0
160,1417,4,2.6,4,,1.4,,0
160,13795,2,2.6,2.67,,0.6,,0.67
160,22784,5,2.6,4.5,,2.4,,0.5
160,26612,3,2.6,3.54,,0.4,,0.54
160,12355,3,2.6,2.75,,0.4,,0.25
160,25390,3,2.6,2.8,,0.4,,0.2
160,6766,3,2.6,3,,0.4,,0
160,26322,3,2.6,3,,0.4,,0
160,5415,1,2.6,1,,1.6,,0
160,28946,4,2.6,3.5,,1.4,,0.5
160,18706,2,2.6,2,,0.6,,0
160,14476,3,2.6,3,,0.4,,0
160,11348,2.5,2.6,3.17,,0.1,,0.67
160,10797,3,2.6,3.33,,0.4,,0.33
160,13763,1,2.6,2,,1.6,,1
160,10612,3,2.6,3,,0.4,,0
160,17645,1,2.6,2,,1.6,,1
160,21902,4,2.6,3.27,,1.4,,0.73
160,25405,3,2.6,3,,0.4,,0
160,8648,3,2.6,3.5,,0.4,,0.5
160,15374,2,2.6,2.25,,0.6,,0.25
160,1685,3,2.6,3,,0.4,,0
160,24590,5,2.6,5,,2.4,,0
160,4922,3,2.6,3,,0.4,,0
160,4457,4,2.6,4.11,,1.4,,0.11
160,13849,1.5,2.6,2,,1.1,,0.5
160,12517,4,2.6,4,,1.4,,0
160,10051,2,2.6,3.67,,0.6,,1.67
160,11794,3,2.6,3,,0.4,,0
160,26086,2,2.6,3.67,,0.6,,1.67
160,9956,1,2.6,1,,1.6,,0
160,20804,3,2.6,3,,0.4,,0
160,8468,3,2.6,4,,0.4,,1
160,20918,3,2.6,3,,0.4,,0
160,20205,3,2.6,3.5,,0.4,,0.5
160,27802,4,2.6,3.5,,1.4,,0.5
160,25192,0.5,2.6,1.25,,2.1,,0.75
160,21435,3,2.6,2,,0.4,,1
160,5041,1,2.6,2.8,,1.6,,1.8
160,982,2.5,2.6,2.67,,0.1,,0.17
160,27607,4,2.6,4,,1.4,,0
160,16068,3,2.6,3.2,,0.4,,0.2
160,17515,2,2.6,2.78,,0.6,,0.78
160,7683,3,2.6,3,,0.4,,0
160,28954,4,2.6,4,,1.4,,0
160,10761,2,2.6,2.24,,0.6,,0.24
160,25836,2,2.6,2,,0.6,,0
160,28199,4,2.6,3.5,,1.4,,0.5
160,9231,3,2.6,3,,0.4,,0
160,27912,3,2.6,3,,0.4,,0
160,2972,4,2.6,3,,1.4,,1
160,16921,4,2.6,3.5,,1.4,,0.5
160,16393,3,2.6,3,,0.4,,0
160,27673,2,2.6,2.36,,0.6,,0.36
160,15153,3,2.6,3.67,,0.4,,0.67
160,13634,3,2.6,3,,0.4,,0
160,777,2.5,2.6,3.17,,0.1,,0.67
160,12598,3.5,2.6,3.5,,0.9,,0
160,11953,1,2.6,2.67,,1.6,,1.67
160,26805,3,2.6,3,,0.4,,0
160,4956,3,2.6,2.75,,0.4,,0.25
160,1259,2,2.6,2,,0.6,,0
160,18138,1.5,2.6,1.5,,1.1,,0
160,26572,1,2.6,1,,1.6,,0
160,27266,3,2.6,3,,0.4,,0
160,7416,4,2.6,3.26,,1.4,,0.74
160,15456,3,2.6,3,,0.4,,0
160,12887,3.5,2.6,3.88,,0.9,,0.38
160,29449,3,2.6,3,,0.4,,0
160,27759,1,2.6,1.5,,1.6,,0.5
160,9562,3,2.6,3.42,,0.4,,0.42
160,1635,2,2.6,2,,0.6,,0
160,665,2,2.6,2,,0.6,,0
160,23847,3,2.6,3,,0.4,,0
160,9189,2,2.6,2.5,,0.6,,0.5
160,1085,3,2.6,3,,0.4,,0
160,8033,2.5,2.6,2.5,,0.1,,0
160,6040,4,2.6,3.12,,1.4,,0.88
160,29650,1,2.6,1,,1.6,,0
160,10396,4,2.6,3.5,,1.4,,0.5
160,2671,3,2.6,2.9,,0.4,,0.1
160,25704,2,2.6,3.4,,0.6,,1.4
160,4702,3,2.6,3.5,,0.4,,0.5
160,8281,1,2.6,2,,1.6,,1
160,21448,1,2.6,3,,1.6,,2
160,19821,1,2.6,1,,1.6,,0
160,17068,3,2.6,3,,0.4,,0
160,7510,3,2.6,3,,0.4,,0
160,16774,1,2.6,1,,1.6,,0
160,16229,2,2.6,2.5,,0.6,,0.5
160,29368,3,2.6,3.08,,0.4,,0.08
160,20622,1,2.6,2.14,,1.6,,1.14
160,21761,4,2.6,3.67,,1.4,,0.33
160,2540,3,2.6,2.75,,0.4,,0.25
160,14003,3,2.6,3,,0.4,,0
160,17381,2,2.6,2.67,,0.6,,0.67
160,2855,3,2.6,3,,0.4,,0
160,9644,2,2.6,2,,0.6,,0
160,15026,3,2.6,4,,0.4,,1
160,1059,5,2.6,5,,2.4,,0
160,22723,2,2.6,3,,0.6,,1
160,15911,3,2.6,2.25,,0.4,,0.75
160,20948,1.5,2.6,2.12,,1.1,,0.62
160,12881,3,2.6,2.8,,0.4,,0.2
160,4489,4,2.6,4,,1.4,,0
160,12645,4,2.6,4,,1.4,,0
160,5201,3,2.6,2.67,,0.4,,0.33
160,25394,3,2.6,3,,0.4,,0
160,22796,3,2.6,3,,0.4,,0
160,20561,1,2.6,1.6,,1.6,,0.6
160,15194,3,2.6,3,,0.4,,0
160,19133,3,2.6,3,,0.4,,0
160,25459,2,2.6,3.5,,0.6,,1.5
160,17516,2.5,2.6,2.85,,0.1,,0.35
160,12649,3.5,2.6,3.58,,0.9,,0.08
160,4934,2,2.6,3.5,,0.6,,1.5
160,2964,4,2.6,4,,1.4,,0
160,13062,3,2.6,3,,0.4,,0
160,17736,2,2.6,2.25,,0.6,,0.25
160,19911,3,2.6,3,,0.4,,0
160,18507,1,2.6,1,,1.6,,0
160,10321,3,2.6,3,,0.4,,0
160,24588,5,2.6,5,,2.4,,0
160,4517,3,2.6,3,,0.4,,0
160,21036,1,2.6,1,,1.6,,0
160,27765,4,2.6,4.5,,1.4,,0.5
160,5397,3,2.6,1.67,,0.4,,1.33
160,14463,4,2.6,4,,1.4,,0
160,20994,2,2.6,3.5,,0.6,,1.5
160,7283,3,2.6,3,,0.4,,0
160,20090,2,2.6,3,,0.6,,1
160,10880,3,2.6,3.5,,0.4,,0.5
160,3572,2,2.6,2,,0.6,,0
160,29443,2,2.6,2,,0.6,,0
160,9195,3,2.6,2.6,,0.4,,0.4
160,6203,4,2.6,3.67,,1.4,,0.33
160,22200,3,2.6,3,,0.4,,0
163,20402,2,3.44,2.5,,1.44,,0.5
163,4059,3,3.44,3,,0.44,,0
163,11456,3,3.44,3,,0.44,,0
163,11246,3.5,3.44,3,,0.06,,0.5
163,2246,3.5,3.44,3.5,,0.06,,0
163,18515,2.5,3.44,2.5,,0.94,,0
163,27090,4,3.44,4,,0.56,,0
163,3318,4,3.44,4,,0.56,,0
163,12376,5,3.44,5,,1.56,,0
163,25674,4,3.44,4.5,,0.56,,0.5
163,24830,5,3.44,3.5,,1.56,,1.5
163,19655,4.5,3.44,3.75,,1.06,,0.75
163,20969,4,3.44,3.37,,0.56,,0.63
163,13538,3,3.44,3,,0.44,,0
163,27888,3,3.44,3.5,,0.44,,0.5
163,24401,3,3.44,3.5,,0.44,,0.5
163,24295,2.5,3.44,2.5,,0.94,,0
163,15914,4.5,3.44,4.5,,1.06,,0
163,5708,4,3.44,4,,0.56,,0
163,69,4,3.44,2.4,,0.56,,1.6
163,12126,3,3.44,3,,0.44,,0
163,6621,2,3.44,3.01,,1.44,,1.01
163,11363,5,3.44,4.21,,1.56,,0.79
163,11260,3,3.44,3,,0.44,,0
163,29119,3,3.44,2.33,,0.44,,0.67
163,7098,0.5,3.44,0.5,,2.94,,0
163,829,4,3.44,4,,0.56,,0
163,28675,4.5,3.44,3.75,,1.06,,0.75
163,18614,3,3.44,3,,0.44,,0
163,25286,4,3.44,3.5,,0.56,,0.5
163,16419,4.5,3.44,4.5,,1.06,,0
163,337,4,3.44,4,,0.56,,0
163,10426,1.5,3.44,3.5,,1.94,,2
163,28912,2,3.44,2,,1.44,,0
163,4968,4,3.44,3.06,,0.56,,0.94
163,26985,5,3.44,5,,1.56,,0
163,28976,5,3.44,5,,1.56,,0
163,3743,3,3.44,3,,0.44,,0
163,2344,3.5,3.44,3,,0.06,,0.5
163,12072,3.5,3.44,3.5,,0.06,,0
163,3592,3,3.44,3.5,,0.44,,0.5
163,8441,2.5,3.44,3.1,,0.94,,0.6
163,3340,5,3.44,4,,1.56,,1
163,9589,3,3.44,2.17,,0.44,,0.83
163,23943,3.5,3.44,3.5,,0.06,,0
163,8720,5,3.44,3.57,,1.56,,1.43
163,25534,3,3.44,3,,0.44,,0
163,22895,2,3.44,2,,1.44,,0
163,25015,3.5,3.44,3.5,,0.06,,0
163,17846,1,3.44,1,,2.44,,0
163,5071,5,3.44,5,,1.56,,0
163,6359,3,3.44,3,,0.44,,0
163,3934,3,3.44,3,,0.44,,0
163,24917,2.5,3.44,2.5,,0.94,,0
163,18486,3,3.44,3.8,,0.44,,0.8
163,8652,4,3.44,3,,0.56,,1
163,2275,2.5,3.44,2.5,,0.94,,0
163,16190,4,3.44,4,,0.56,,0
163,16551,3,3.44,3.17,,0.44,,0.17
163,13796,2,3.44,2,,1.44,,0
163,22149,4,3.44,2.6,,0.56,,1.4
163,2545,4,3.44,4,,0.56,,0
163,6768,5,3.44,5,,1.56,,0
163,5904,3,3.44,3.2,,0.44,,0.2
163,553,3,3.44,4,,0.44,,1
163,15196,3.5,3.44,3.5,,0.06,,0
163,601,4,3.44,4.5,,0.56,,0.5
163,26519,3,3.44,3,,0.44,,0
163,18015,4,3.44,4,,0.56,,0
163,12881,4,3.44,4,,0.56,,0
163,20245,2,3.44,2,,1.44,,0
163,26180,3,3.44,3,,0.44,,0
163,9893,3.5,3.44,3.33,,0.06,,0.17
163,6873,3,3.44,2.43,,0.44,,0.57
163,13504,4.5,3.44,3.83,,1.06,,0.67
163,25130,4,3.44,4,,0.56,,0
163,8187,3,3.44,3.5,,0.44,,0.5
163,20274,4,3.44,4,,0.56,,0
163,21952,4,3.44,3.67,,0.56,,0.33
163,22623,3,3.44,3.4,,0.44,,0.4
163,29037,4,3.44,2.72,,0.56,,1.28
163,22932,5,3.44,5,,1.56,,0
163,1816,3,3.44,3,,0.44,,0
163,1232,1,3.44,1,,2.44,,0
163,16707,3,3.44,4,,0.44,,1
163,8467,5,3.44,3.88,,1.56,,1.12
163,29510,4,3.44,3,,0.56,,1
163,1209,2,3.44,2,,1.44,,0
163,22524,2.5,3.44,2.5,,0.94,,0
163,6773,3,3.44,2.7,,0.44,,0.3
163,2254,4,3.44,3,,0.56,,1
163,19657,3,3.44,3.17,,0.44,,0.17
163,21130,3,3.44,3,,0.44,,0
163,24565,4,3.44,4,,0.56,,0
163,12180,4,3.44,2.93,,0.56,,1.07
163,26304,4.5,3.44,4.5,,1.06,,0
163,4961,2,3.44,2.25,,1.44,,0.25
163,25065,2,3.44,3,,1.44,,1
163,28880,5,3.44,5,,1.56,,0
163,11511,3.5,3.44,2.5,,0.06,,1
163,29111,3.5,3.44,3.5,,0.06,,0
163,9590,4.5,3.44,4.5,,1.06,,0
163,14533,4,3.44,3.33,,0.56,,0.67
163,17320,4,3.44,3,,0.56,,1
163,1419,4,3.44,3.38,,0.56,,0.62
163,2955,3.5,3.44,3.5,,0.06,,0
163,10916,4.5,3.44,2.58,,1.06,,1.92
163,15519,4,3.44,4,,0.56,,0
163,19954,3,3.44,2.47,,0.44,,0.53
163,388,2.5,3.44,1.75,,0.94,,0.75
163,15394,3,3.44,3.33,,0.44,,0.33
163,21528,3,3.44,3,,0.44,,0
163,15374,2.5,3.44,2.33,,0.94,,0.17
163,29298,4,3.44,4,,0.56,,0
163,18768,5,3.44,3,,1.56,,2
163,29733,4,3.44,4,,0.56,,0
163,4725,3,3.44,3,,0.44,,0
163,27026,4.5,3.44,4.5,,1.06,,0
163,25310,1,3.44,2.5,,2.44,,1.5
163,4914,4,3.44,3.18,,0.56,,0.82
163,733,5,3.44,3.2,,1.56,,1.8
163,1372,5,3.44,3.8,,1.56,,1.2
163,26511,5,3.44,4,,1.56,,1
163,20541,4,3.44,3.5,,0.56,,0.5
163,14755,3.5,3.44,3.5,,0.06,,0
163,140,4,3.44,3.8,,0.56,,0.2
163,3838,3.5,3.44,3.75,,0.06,,0.25
163,19284,4.5,3.44,4.5,,1.06,,0
163,19377,2,3.44,2.65,,1.44,,0.65
163,7987,3,3.44,3.75,,0.44,,0.75
163,25510,1,3.44,3.5,,2.44,,2.5
163,7412,3,3.44,3,,0.44,,0
163,2796,3,3.44,3,,0.44,,0
163,10472,4,3.44,4,,0.56,,0
163,4385,4,3.44,3.67,,0.56,,0.33
163,13057,4,3.44,4,,0.56,,0
163,16508,4,3.44,4,,0.56,,0
163,23242,5,3.44,3.6,,1.56,,1.4
163,25592,3,3.44,3,,0.44,,0
163,27343,4,3.44,4,,0.56,,0
163,15303,2,3.44,2.5,,1.44,,0.5
163,29687,5,3.44,2.92,,1.56,,2.08
163,7049,4,3.44,4,,0.56,,0
163,14454,4,3.44,3.42,,0.56,,0.58
163,1595,5,3.44,3.87,,1.56,,1.13
163,26491,1,3.44,1.75,,2.44,,0.75
163,925,3,3.44,3,,0.44,,0
163,19547,4.5,3.44,4.5,,1.06,,0
163,29160,4,3.44,3.8,,0.56,,0.2
163,4641,3.5,3.44,2.62,,0.06,,0.88
163,10051,5,3.44,5,,1.56,,0
163,27179,4,3.44,2.5,,0.56,,1.5
163,5621,2,3.44,3.33,,1.44,,1.33
163,18906,3.5,3.44,4.25,,0.06,,0.75
163,3202,5,3.44,3.57,,1.56,,1.43
163,17945,4,3.44,4,,0.56,,0
163,14916,4,3.44,4,,0.56,,0
163,14223,3,3.44,3,,0.44,,0
163,5039,3.5,3.44,2.5,,0.06,,1
163,17786,3,3.44,3,,0.44,,0
163,25676,4,3.44,4,,0.56,,0
163,17319,2,3.44,2,,1.44,,0
163,25591,5,3.44,4.5,,1.56,,0.5
163,3859,2,3.44,2.5,,1.44,,0.5
163,18894,4,3.44,4.5,,0.56,,0.5
163,21942,3,3.44,3,,0.44,,0
163,3767,2,3.44,3,,1.44,,1
163,3259,5,3.44,3.25,,1.56,,1.75
163,10012,4,3.44,3.33,,0.56,,0.67
163,22405,4.5,3.44,4.75,,1.06,,0.25
163,4827,3,3.44,2.75,,0.44,,0.25
163,19198,5,3.44,4.5,,1.56,,0.5
163,27630,2.5,3.44,1.5,,0.94,,1
163,9446,4.5,3.44,3.5,,1.06,,1
163,26199,3,3.44,3,,0.44,,0
163,18612,3,3.44,3,,0.44,,0
163,24008,3,3.44,3.67,,0.44,,0.67
163,9452,2,3.44,2.67,,1.44,,0.67
163,24,3,3.44,3.5,,0.44,,0.5
163,11239,3.5,3.44,3.75,,0.06,,0.25
163,7670,3,3.44,3,,0.44,,0
163,21927,3,3.44,3.33,,0.44,,0.33
163,4090,3,3.44,3,,0.44,,0
163,9930,2,3.44,3.21,,1.44,,1.21
163,11702,4.5,3.44,4.5,,1.06,,0
163,20518,4,3.44,4,,0.56,,0
163,26477,5,3.44,5,,1.56,,0
163,10024,4,3.44,3,,0.56,,1
163,3316,4,3.44,4,,0.56,,0
163,26354,3,3.44,2.62,,0.44,,0.38
163,24116,2,3.44,3.25,,1.44,,1.25
163,18764,5,3.44,3.86,,1.56,,1.14
163,6921,1.5,3.44,1.88,,1.94,,0.38
163,22628,4.5,3.44,3.6,,1.06,,0.9
163,25390,3,3.44,2.83,,0.44,,0.17
163,24205,2,3.44,3,,1.44,,1
163,1045,4,3.44,4,,0.56,,0
163,9956,5,3.44,3,,1.56,,2
163,15505,3,3.44,3,,0.44,,0
163,6506,3,3.44,3.5,,0.44,,0.5
163,8032,4,3.44,3.25,,0.56,,0.75
163,21324,4,3.44,3.33,,0.56,,0.67
163,6127,3,3.44,3,,0.44,,0
163,29919,4,3.44,2.5,,0.56,,1.5
163,7117,5,3.44,4,,1.56,,1
163,20116,4,3.44,4,,0.56,,0
163,21861,1.5,3.44,1.5,,1.94,,0
163,22256,3,3.44,2,,0.44,,1
163,8805,4.5,3.44,2.54,,1.06,,1.96
163,8447,3.5,3.44,3.5,,0.06,,0
163,18705,3,3.44,3,,0.44,,0
163,13614,4.5,3.44,4.5,,1.06,,0
163,24508,4,3.44,3.5,,0.56,,0.5
163,5582,4,3.44,4.5,,0.56,,0.5
163,21200,3,3.44,3,,0.44,,0
163,25552,3,3.44,3.5,,0.44,,0.5
163,26223,5,3.44,3.5,,1.56,,1.5
163,14261,5,3.44,4,,1.56,,1
163,18191,3.5,3.44,3.17,,0.06,,0.33
163,4241,5,3.44,2.9,,1.56,,2.1
163,13858,4,3.44,3.25,,0.56,,0.75
163,6224,4,3.44,4,,0.56,,0
163,27152,4,3.44,4,,0.56,,0
163,5843,4,3.44,3.17,,0.56,,0.83
163,8982,4,3.44,3,,0.56,,1
163,7677,5,3.44,4.6,,1.56,,0.4
163,17537,4,3.44,4,,0.56,,0
164,4507,4,3.48,3,,0.52,,1
164,13264,3.5,3.48,2.5,,0.02,,1
164,27195,4,3.48,3.33,,0.52,,0.67
164,104,3,3.48,2,,0.48,,1
164,9470,3,3.48,3,,0.48,,0
164,21954,4,3.48,4,,0.52,,0
164,16924,3.5,3.48,3.25,,0.02,,0.25
164,10651,3,3.48,2.87,,0.48,,0.13
164,14285,4,3.48,3.25,,0.52,,0.75
164,14086,1,3.48,2.33,,2.48,,1.33
164,16977,3,3.48,2.5,,0.48,,0.5
164,13398,4,3.48,4,,0.52,,0
164,3976,4,3.48,2.67,,0.52,,1.33
164,4147,3,3.48,3,,0.48,,0
164,23672,4,3.48,4,,0.52,,0
164,10683,5,3.48,5,,1.52,,0
164,18604,2.5,3.48,2.78,,0.98,,0.28
164,27157,5,3.48,4.5,,1.52,,0.5
164,11711,3,3.48,3,,0.48,,0
164,18629,3,3.48,2,,0.48,,1
164,14833,3,3.48,3,,0.48,,0
164,27371,3,3.48,3.5,,0.48,,0.5
164,3520,4,3.48,4,,0.52,,0
164,8564,5,3.48,4.5,,1.52,,0.5
164,28023,3,3.48,3.5,,0.48,,0.5
164,17450,3,3.48,3,,0.48,,0
164,10443,1,3.48,2.08,,2.48,,1.08
164,8404,3,3.48,3,,0.48,,0
164,26985,3,3.48,3.5,,0.48,,0.5
164,13130,4,3.48,4.33,,0.52,,0.33
164,25215,3,3.48,3,,0.48,,0
164,3352,3,3.48,2.67,,0.48,,0.33
164,22684,3,3.48,3,,0.48,,0
164,25777,4,3.48,3,,0.52,,1
164,12582,4,3.48,4,,0.52,,0
